類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
翠亨村B棟,D30A000211,光明里,新北市新莊區光明里民安西路212巷16弄9號,1.0,533.0,光華派出所,,121.4248,25.01525
翠亨村C棟,D30A000212,光明里,新北市新莊區光明里民安西路212巷16弄1號,1.0,770.0,光華派出所,,121.4249,25.01502
祥安尊邸,D30A000213,南港里,新北市新莊區南港里龍安路268號,2.0,384.0,光華派出所,,121.4218,25.01939
私人住宅大樓,D30A000214,民全里,新北市新莊區民全里民全街16號,1.0,618.0,光華派出所,,121.4291,25.02187
碧瑤京城B棟,D30A000215,民全里,新北市新莊區民全里民安路318號,1.0,417.0,光華派出所,,121.4287,25.02194
民安天下,D30A000216,民全里,新北市新莊區民全里民安西路17號,2.0,226.0,光華派出所,,121.4269,25.02146
鴻金寶麻吉廣場,D30A000218,八德里,新北市新莊區八德里民安路188巷5號,3.0,572.0,光華派出所,,121.4248,25.02324
民生社區,D30A000219,光華里,新北市新莊區光華里民安西路370號,3.0,395.0,光華派出所,,121.4277,25.01079
福營國中,D30A000220,萬安里,新北市新莊區萬安里富國路105號,1.0,1367.0,光華派出所,,121.4225,25.02532
青春得意,D30A000221,光華里,新北市新莊區光華里西盛街401號,2.0,554.0,光華派出所,,121.4278,25.01273
新家,D30A000223,四維里,新北市新莊區四維里四維路97巷2號,3.0,30.0,光華派出所,,121.424,25.0235
碧瑤皇家B棟,D30A000224,光正里,新北市新莊區光正里民安西路173巷8號,2.0,1185.0,光華派出所,,121.427,25.01587
光華麗園,D30A000225,光正里,新北市新莊區光正里民安西路173巷19號,2.0,1194.0,光華派出所,,121.427,25.01598
碧瑤皇家,D30A000228,光正里,新北市新莊區光正里西盛街280巷6號,2.0,2527.0,光華派出所,,121.4276,25.01536
環球珍珠,D30A000229,光華里,新北市新莊區光華里民安西路265號,2.0,530.0,光華派出所,,121.4262,25.01296
民安家園,D30A000230,光明里,新北市新莊區光明里民安西路236巷1號,2.0,681.0,光華派出所,,121.4257,25.01419
福營國中,D30A000234,萬安里,新北市新莊區萬安里富國路105號,1.0,3557.0,光華派出所,,121.4225,25.02532
高立服飾,D30A000235,八德里,新北市新莊區八德里民安路188巷28號,1.0,602.0,光華派出所,,121.4244,25.0234
古意家,D30A000237,光華里,新北市新莊區光華里西盛街390號,1.0,521.0,光華派出所,,121.4277,25.0128
環球大廈,D30A000239,光和里,新北市新莊區光和里民安西路229巷2號,1.0,452.0,光華派出所,,121.4264,25.01416
八德立體停車場,D30A000240,八德里,新北市新莊區八德里八德街56號,1.0,23.0,光華派出所,,121.425,25.02255
翠亨邸第三期,D30A000242,光明里,新北市新莊區光明里民安西路228號,1.0,298.0,光華派出所,,121.4259,25.01444
健國花市,D30A000246,民安里,新北市新莊區民安里民安西路118號,2.0,613.0,光華派出所,,121.4267,25.0186
彩頭居,D30A000248,八德里,新北市新莊區八德里八德街45號,1.0,991.0,光華派出所,,121.4249,25.02222
成功幼兒園,D30A000250,南港里,新北市新莊區南港里四維路20號,1.0,168.0,光華派出所,,121.4235,25.0242
龍安大第,D30A000251,成德里,新北市新莊區成德里八德街166號,2.0,450.0,光華派出所,,121.4234,25.01962
龍安大第,D30A000252,成德里,新北市新莊區成德里八德街168號,2.0,450.0,光華派出所,,121.4234,25.01953
新學友,D30A000253,民安里,新北市新莊區民安里龍安路477號,1.0,454.0,光華派出所,,121.4253,25.01845
私人住宅大樓,D30A000254,光正里,新北市新莊區光正里民安西路139巷24號,1.0,489.0,光華派出所,,121.4275,25.01691
碧瑤京城,D30A000255,民全里,新北市新莊區民全里民安路285號,2.0,585.0,光華派出所,,121.4289,25.02226
鮮綠社區,D30A000257,民有里,新北市新莊區民有里西盛街187號,2.0,594.0,光華派出所,,121.4291,25.01789
光華學苑,D30A000258,成德里,新北市新莊區成德里成功街94號,1.0,544.0,光華派出所,,121.4241,25.01895
民安家園,D30A000259,光明里,新北市新莊區光明里民安西路248號,1.0,662.0,光華派出所,,121.4259,25.0138
光華國小,D30A000260,光明里,新北市新莊區光明里龍安路452號,1.0,822.0,光華派出所,,121.4252,25.0179
金源廣場,D30A000261,四維里,新北市新莊區四維里四維路17號,3.0,525.0,光華派出所,,121.4238,25.02403
公園賞,D30A000262,光榮里,新北市新莊區光榮里西盛街201巷1號,2.0,489.0,光華派出所,,121.4286,25.01697
國賓停車管理,D30A000263,光正里,新北市新莊區光正里民安西路135號,3.0,219.0,光華派出所,,121.4265,25.01752
民安大樓,D30A000264,民安里,新北市新莊區民安里民安西路38巷12號,2.0,448.0,光華派出所,,121.4268,25.02078
龍安大第第二期,D30A000265,四維里,新北市新莊區四維里龍安路331號,2.0,423.0,光華派出所,,121.4223,25.01942
NET主富服裝,D30A000267,四維里,新北市新莊區四維里四維路97巷22號,1.0,383.0,光華派出所,,121.4242,25.02328
祥安富貴緣,D30A000268,四維里,新北市新莊區四維里龍安路327號,1.0,175.0,光華派出所,,121.422,25.01951
京王,D30A000269,八德里,新北市新莊區八德里民安路188巷10號,5.0,393.0,光華派出所,,121.4247,25.02336
家麒冠品,D30A000270,成德里,新北市新莊區成德里八德街153巷16號,2.0,461.0,光華派出所,,121.424,25.01937
家旺大廈,D30A000277,民安里,新北市新莊區民安里民安西路38巷38號,1.0,175.0,光華派出所,,121.4263,25.0203
時尚女人香,D30A000284,萬安里,新北市新莊區萬安里富國路106號,2.0,160.0,光華派出所,,121.4218,25.02525
歐洲帝國,D30A000285,光正里,新北市新莊區光正里民安西路191號,3.0,116.0,光華派出所,,121.4261,25.01549
福營行政中心,D30A000286,四維里,新北市新莊區四維里四維路9號,2.0,72.0,光華派出所,,121.4238,25.0243
溫家堡,D30A000287,光明里,新北市新莊區光明里民安西路212巷6號,2.0,112.0,光華派出所,,121.4254,25.01496
傳家臻品,D30A000291,光華里,新北市新莊區光華里民安西路412號,3.0,99.0,光華派出所,,121.4291,25.00985
吉祥尊邸,D30A000293,民全里,新北市新莊區民全里民全街9弄2號,1.0,87.0,光華派出所,,121.4289,25.02129
中國海,D30A000294,民有里,新北市新莊區民有里西盛街155號,1.0,80.0,光華派出所,,121.4283,25.01798
翠亨村A棟,D30A000295,光明里,新北市新莊區光明里民安西路212巷16弄7號,1.0,298.0,光華派出所,,121.4247,25.01517
傳家一品,D30A000302,光華里,新北市新莊區光華里民安西路315號,3.0,461.0,光華派出所,,121.4274,25.01131
民安第美,D30A000305,民全里,新北市新莊區民全里民安路291號,2.0,110.0,光華派出所,,121.4293,25.02241
光華大廈,D30A000306,光華里,新北市新莊區光華里光華51號,1.0,75.0,光華派出所,,121.4288,25.01161
碧綠生輝,D30A000308,八德里,新北市新莊區八德里成功街52號2,3.0,305.0,光華派出所,,121.4253,25.02092
永捷京璽,D30A000309,成德里,新北市新莊區成德里八德123號,2.0,118.0,光華派出所,,121.4241,25.02063
私人住宅大樓,D30A000310,光榮里,新北市新莊區光榮里西盛街219巷26號,1.0,40.0,光華派出所,,121.4288,25.01657
櫻花世家,D30A000311,光明里,新北市新莊區光明里民安西路252巷16號,4.0,986.0,光華派出所,,121.425,25.014
民安讚,D30A000317,光明里,新北市新莊區光明里民安西路252巷47號,4.0,716.0,光華派出所,,121.4248,25.01409
幸福一品,D30A000318,光榮里,新北市新莊區光榮里西盛街231巷22號,2.0,129.0,光華派出所,,121.4291,25.01625
燦坤,D30A000319,南港里,新北市新莊區南港里龍安路297號,1.0,710.0,光華派出所,,121.422,25.01932
民安國小,D30A000320,民全里,新北市新莊區民全里民安路261號,1.0,1093.0,光華派出所,,121.4278,25.02163
晴禾賞,D30A000321,光榮里,新北市新莊區光榮里西盛街311巷25號,3.0,217.0,光華派出所,,121.4289,25.01515
維美群曜,D30A000322,南港里,新北市新莊區南港里後港二路66號,3.0,534.0,光華派出所,,121.4212,25.02123
公寓,D30A000323,南港里,新北市新莊區南港里民安路98巷15號,1.0,584.0,光華派出所,,121.4236,25.02534
私人住宅大樓,D30A000324,光明里,新北市新莊區光明里民安西路166號,2.0,190.0,光華派出所,,121.426,25.01609
捷運台北大城社區,D30C000001,雙鳳里,新北市新莊區雙鳳里新北大道7段730號,3.0,1031.0,丹鳳派出所,,121.4125,25.02587
星光CITY社區,D30C000002,雙鳳里,新北市新莊區雙鳳里新北大道7段556號,2.0,2347.0,丹鳳派出所,,121.412,25.0286
龍安麗池社區,D30C000003,龍鳳里,新北市新莊區龍鳳里龍安路49號,2.0,1202.0,丹鳳派出所,,121.4158,25.02151
星光大道社區,D30C000004,雙鳳里,新北市新莊區雙鳳里新北大道7段293號,3.0,1072.0,丹鳳派出所,,121.4126,25.02792
仙境傳說社區,D30C000006,雙鳳里,新北市新莊區雙鳳里青山路1段50號,3.0,4434.0,丹鳳派出所,,121.41,25.02768
私人住宅大樓,D30C000011,雙鳳里,新北市新莊區雙鳳里新北大道7段776巷16號,1.0,145.0,丹鳳派出所,,121.4123,25.02459
雙鳳生源社區,D30C000012,雙鳳里,新北市新莊區雙鳳里鳳山街2號,2.0,2261.0,丹鳳派出所,,121.4154,25.02731
金莊二期,D30C000013,裕民里,新北市新莊區裕民里富國路22巷2號,3.0,1156.0,丹鳳派出所,,121.4184,25.02621
環球富易社區,D30C000014,丹鳳里,新北市新莊區丹鳳里天祥街92巷21號,2.0,1336.0,丹鳳派出所,,121.4154,25.03011
翠亨村五期,D30C000015,裕民里,新北市新莊區裕民里裕民街90巷16號,2.0,653.0,丹鳳派出所,,121.4179,25.02387
伊吉邦社區,D30C000016,丹鳳里,新北市新莊區丹鳳里新北大道7段312號,3.0,5225.0,丹鳳派出所,,121.4133,25.03048
富品豪園社區,D30C000017,裕民里,新北市新莊區裕民里富國路30號,2.0,1165.0,丹鳳派出所,,121.4188,25.02629
金莊一期,D30C000018,裕民里,新北市新莊區裕民里富國路22巷1號,2.0,659.0,丹鳳派出所,,121.4185,25.02613
裕民國小,D30C000019,裕民里,新北市新莊區裕民里裕民街123號,1.0,839.0,丹鳳派出所,,121.418,25.02186
高財生社區,D30C000020,龍福里,新北市新莊區龍福里中正路897號,2.0,1186.0,丹鳳派出所,,121.4117,25.02191
龍安尊爵社區,D30C000021,龍鳳里,新北市新莊區龍鳳里龍安路66號,1.0,250.0,丹鳳派出所,,121.4152,25.02163
好居家社區,D30C000022,合鳳里,新北市新莊區合鳳里雙鳳路116巷15弄9號,1.0,1780.0,丹鳳派出所,,121.4139,25.02832
裕民國小,D30C000025,裕民里,新北市新莊區裕民里裕民街123號,1.0,237.0,丹鳳派出所,,121.418,25.02186
富比天下(B),D30C000026,雙鳳里,新北市新莊區雙鳳里新北大道7段720號,1.0,237.0,丹鳳派出所,,121.4124,25.02604
富比天下(A),D30C000027,雙鳳里,新北市新莊區雙鳳里新北大道7段712號,1.0,147.0,丹鳳派出所,,121.4123,25.02636
丹鳳捷運站1號出口(無門牌),D30C000028,丹鳳里,新北市新莊區丹鳳里中正路622號,1.0,316.0,丹鳳派出所,,121.4222,25.02892
私人住宅大樓,D30C000031,龍鳳里,新北市新莊區龍鳳里龍安路101號,1.0,163.0,丹鳳派出所,,121.4163,25.02251
文學苑社區,D30C000032,龍鳳里,新北市新莊區龍鳳里龍安路85號,2.0,1003.0,丹鳳派出所,,121.4161,25.02226
捷運好境社區,D30C000033,龍鳳里,新北市新莊區龍鳳里中正路893巷108號2,4.0,1098.0,丹鳳派出所,,121.4146,25.02041
富利天廈,D30C000034,龍鳳里,新北市新莊區龍鳳里龍安路3號9,3.0,528.0,丹鳳派出所,,121.4145,25.0228
公寓,D30C000035,丹鳳里,新北市新莊區丹鳳里丹鳳街13號,1.0,35.0,丹鳳派出所,,121.4214,25.02934
亞洲世貿大廈,D30C000056,祥鳳里,新北市新莊區祥鳳里雙鳳路101號,1.0,150.0,丹鳳派出所,,121.4136,25.02832
亞洲世貿大廈,D30C000057,雙鳳里,新北市新莊區雙鳳里雙鳳路101號,2.0,361.0,丹鳳派出所,,121.4144,25.02802
裕民國小,D30C000058,裕民里,新北市新莊區裕民里裕民街123號,1.0,3422.0,丹鳳派出所,,121.418,25.02186
萬世欣大樓,D30C000060,丹鳳里,新北市新莊區丹鳳里新北大道7段219號,2.0,213.0,丹鳳派出所,,121.4137,25.03009
龍鳳吉第,D30C000062,雙鳳里,新北市新莊區雙鳳里鳳山街56巷59號17,2.0,1083.0,丹鳳派出所,,121.413,25.02729
公寓,D30C000063,龍鳳里,新北市新莊區龍鳳里中正路新旺巷31號43,1.0,1731.0,丹鳳派出所,,121.4163,25.02288
公寓,D30C000064,龍鳳里,新北市新莊區龍鳳里中正路新旺巷25號,1.0,354.0,丹鳳派出所,,121.4161,25.02312
丹鳳高中,D30C000065,龍鳳里,新北市新莊區龍鳳里龍安路72號10,1.0,1108.0,丹鳳派出所,,121.4162,25.0212
大廈,D30C000066,龍鳳里,新北市新莊區龍鳳里中正路新旺巷26號28,1.0,368.0,丹鳳派出所,,121.416,25.02305
龍長吟花園社區,D30C000070,龍鳳里,新北市新莊區龍鳳里龍安路106巷1號,2.0,895.0,丹鳳派出所,,121.4184,25.02041
龍長吟花園社區,D30C000071,龍鳳里,新北市新莊區龍鳳里龍安路106巷1號,2.0,2202.0,丹鳳派出所,,121.4184,25.02041
丹鳳捷運站1號出口(無門牌),D30C000073,丹鳳里,新北市新莊區丹鳳里中正路622號,1.0,316.0,丹鳳派出所,,121.4222,25.02892
鳳凰京都,D30C000074,合鳳里,新北市新莊區合鳳里雙鳳路102號,2.0,945.0,丹鳳派出所,,121.4142,25.02826
私人住宅大樓,D30C000075,丹鳳里,新北市新莊區丹鳳里中正路696號,1.0,122.0,丹鳳派出所,,121.4188,25.02793
龍天下,D30C000076,雙鳳里,新北市新莊區雙鳳里青山路一段8號,2.0,767.0,丹鳳派出所,,121.4117,25.02774
公寓,D30C000077,裕民里,新北市新莊區裕民里中正路881號,1.0,367.0,丹鳳派出所,,121.4175,25.02577
哈佛大廈,D30C000078,龍鳳里,新北市新莊區龍鳳里龍安路71號,2.0,1371.0,丹鳳派出所,,121.4158,25.02224
富比天下(A),D30C000079,雙鳳里,新北市新莊區雙鳳里新北大道7段712號,1.0,147.0,丹鳳派出所,,121.4123,25.02636
富比天下(B),D30C000080,雙鳳里,新北市新莊區雙鳳里新北大道7段720號,1.0,237.0,丹鳳派出所,,121.4124,25.02604
丹鳳高中,D30C000081,龍鳳里,新北市新莊區龍鳳里龍安路72號,1.0,1401.0,丹鳳派出所,,121.4162,25.0212
裕民國小,D30C000082,裕民里,新北市新莊區裕民里裕民街123號,1.0,237.0,丹鳳派出所,,121.418,25.02186
丹鳳高中,D30C000083,龍鳳里,新北市新莊區龍鳳里龍安路72號,1.0,2701.0,丹鳳派出所,,121.4162,25.0212
高財生社區,D30C000088,龍福里,新北市新莊區龍福里中正路897號,2.0,1186.0,丹鳳派出所,,121.4119,25.02183
龍鳳會大廈,D30C000089,龍鳳里,新北市新莊區龍鳳里龍安路2號16,2.0,1280.0,丹鳳派出所,,121.4142,25.023
裕民國小,D30C000090,裕民里,新北市新莊區裕民里裕民街123號,1.0,839.0,丹鳳派出所,,121.418,25.02186
金莊一期,D30C000092,裕民里,新北市新莊區裕民里富國路22巷1號,2.0,659.0,丹鳳派出所,,121.4185,25.02613
富品豪園社區,D30C000093,裕民里,新北市新莊區裕民里富國路30號,2.0,1165.0,丹鳳派出所,,121.4188,25.02629
伊吉邦社區,D30C000094,丹鳳里,新北市新莊區丹鳳里新北大道7段312號,3.0,5225.0,丹鳳派出所,,121.4133,25.03048
世紀名苑,D30C000095,龍鳳里,新北市新莊區龍鳳里龍安路78號,2.0,763.0,丹鳳派出所,,121.4174,25.02089
翠亨村五期,D30C000096,裕民里,新北市新莊區裕民里裕民街90巷16號,2.0,653.0,丹鳳派出所,,121.4179,25.02387
環球富易社區,D30C000097,丹鳳里,新北市新莊區丹鳳里天祥街92巷21號,2.0,1336.0,丹鳳派出所,,121.4154,25.03011
金莊二期,D30C000098,裕民里,新北市新莊區裕民里富國路22巷2號,3.0,1156.0,丹鳳派出所,,121.4184,25.02621
私人住宅大樓,D30C000099,龍鳳里,新北市新莊區龍鳳里龍安路101號,1.0,163.0,丹鳳派出所,,121.4163,25.02251
雙鳳生源社區,D30C000100,雙鳳里,新北市新莊區雙鳳里雙鳳路57號,2.0,2261.0,丹鳳派出所,,121.4154,25.02746
文學苑社區,D30C000101,龍鳳里,新北市新莊區龍鳳里龍安路85號,1.0,1003.0,丹鳳派出所,,121.4161,25.02226
私人住宅大樓,D30C000103,雙鳳里,新北市新莊區雙鳳里新北大道7段776巷16號,1.0,145.0,丹鳳派出所,,121.4123,25.02459
富國天廈,D30C000104,裕民里,新北市新莊區裕民里裕民街18巷1號,1.0,1727.0,丹鳳派出所,,121.4188,25.0257
翠亨村四期,D30C000105,裕民里,新北市新莊區裕民里裕民街90巷1號,2.0,981.0,丹鳳派出所,,121.4181,25.0237
丹鳳高中,D30C000106,龍鳳里,新北市新莊區龍鳳里龍安路72號,1.0,4097.0,丹鳳派出所,,121.4162,25.0212
富利天廈,D30C000107,龍鳳里,新北市新莊區龍鳳里龍安路3號9,1.0,528.0,丹鳳派出所,,121.4145,25.0228
捷運GO境,D30C000108,龍鳳里,新北市新莊區龍鳳里龍安路18號,3.0,520.0,丹鳳派出所,,121.4145,25.02251
捷運好境社區,D30C000111,龍鳳里,新北市新莊區龍鳳里中正路893巷108號2,4.0,1098.0,丹鳳派出所,,121.4146,25.02041
私人住宅大樓,D30C000112,龍鳳里,新北市新莊區龍鳳里中正路891-51號,2.0,280.0,丹鳳派出所,,121.413,25.0221
私人住宅大樓,D30C000113,龍鳳里,新北市新莊區龍鳳里中正893巷8號,4.0,1330.0,丹鳳派出所,,121.41383,25.020471
捷運首席,D30C000114,雙鳳里,新北市新莊區雙鳳里新北大道7段389號,3.0,1068.0,丹鳳派出所,,121.4128,25.02618
公寓,D30C000121,丹鳳里,新北市新莊區丹鳳里丹鳳街11號,1.0,54.0,丹鳳派出所,,121.4214,25.02928
公寓,D30C000131,雙鳳里,新北市新莊區雙鳳里天泉二街24巷1號,1.0,926.0,丹鳳派出所,,121.4148,25.02548
雙鳳社區,D30C000132,雙鳳里,新北市新莊區雙鳳里中正路726號5,1.0,736.0,丹鳳派出所,,121.4159,25.02495
仙境傳說社區,D30C000134,雙鳳里,新北市新莊區雙鳳里青山路1段50號,1.0,297.0,丹鳳派出所,,121.41,25.02768
世紀名苑,D30C000135,裕民里,新北市新莊區裕民里中正路新生巷73號,2.0,1583.0,丹鳳派出所,,121.4174,25.02207
好居家社區,D30C000136,祥鳳里,新北市新莊區祥鳳里雙鳳路116巷15弄9號,1.0,2850.0,丹鳳派出所,,121.4131,25.02929
龍安尊爵社區,D30C000137,龍鳳里,新北市新莊區龍鳳里龍安路66號,1.0,400.0,丹鳳派出所,,121.4152,25.02163
高財生社區,D30C000138,龍福里,新北市新莊區龍福里中正路897號,2.0,1186.0,丹鳳派出所,,121.4118,25.02184
捷運臻境,D30C000139,龍鳳里,新北市新莊區龍鳳里中正新建巷28弄85號,4.0,744.0,丹鳳派出所,,121.4135,25.02125
捷運之星,D30C000140,丹鳳里,新北市新莊區丹鳳里天祥街94號,3.0,1655.0,丹鳳派出所,,121.4152,25.02961
峰景鳳祥,D30C000141,雙鳳里,新北市新莊區雙鳳里中正路706號,3.0,9978.0,丹鳳派出所,,121.417,25.0254
捷運上郡社區,D30C000142,龍鳳里,新北市新莊區龍鳳里中正路893巷82號,1.0,1013.0,丹鳳派出所,,121.4144,25.02033
中正鼎集,D30C000143,龍鳳里,新北市新莊區龍鳳里中正路889號,1.0,534.0,丹鳳派出所,,121.4151,25.02374
公寓,D30C000144,雙鳳里,新北市新莊區雙鳳里中正路730-16號,1.0,81.0,丹鳳派出所,,121.414,25.0235
裕民消防分隊,D30C000145,裕民里,新北市新莊區裕民里裕民街136號,1.0,729.0,丹鳳派出所,,121.4178,25.02189
富利天廈,D30C000146,龍鳳里,新北市新莊區龍鳳里龍安路1號,1.0,844.0,丹鳳派出所,,121.4144,25.02298
捷運家境社區,D30C000147,龍鳳里,新北市新莊區龍鳳里中正路893巷42號,4.0,1342.0,丹鳳派出所,,121.414,25.0205
捷運吉境社區,D30C000148,龍鳳里,新北市新莊區龍鳳里龍安66號45,4.0,917.0,丹鳳派出所,,121.4152,25.02163
私人住宅大樓,D30C000149,雙鳳里,新北市新莊區雙鳳里新北大道七段552巷10號,1.0,200.0,丹鳳派出所,,121.4118,25.02885
麗寶雙璽,D30C000150,丹鳳里,新北市新莊區丹鳳里天祥街26號,4.0,1492.0,丹鳳派出所,,121.4175,25.02761
合擴科技股份有限公司,D30C000151,丹鳳里,新北市新莊區丹鳳里壽山路33-21號,1.0,197.0,丹鳳派出所,,121.4185,25.02967
世界花園I,D30C000152,丹鳳里,新北市新莊區丹鳳里中正路694巷27號,5.0,473.0,丹鳳派出所,,121.418,25.0284
君泰凰社區,D30C000153,雙鳳里,新北市新莊區雙鳳里雙鳳路77巷1號,4.0,819.0,丹鳳派出所,,121.4142,25.02711
君泰社區,D30C000154,雙鳳里,新北市新莊區雙鳳里雙鳳路77巷2號,5.0,1698.0,丹鳳派出所,,121.4142,25.02765
鴻邦世界花園,D30C000155,丹鳳里,新北市新莊區丹鳳里天祥街28號,7.0,1269.0,丹鳳派出所,,121.4177,25.02799
歡璽寶冠,D30C000156,龍鳳里,新北市新莊區龍鳳里龍安路69巷2號,4.0,845.0,丹鳳派出所,,121.4158,25.02216
星晴,D30C000157,雙鳳里,新北市新莊區雙鳳里新北大道七段652號2,1.0,100.0,丹鳳派出所,,121.4119,25.02772
爾東傳家,D30C000158,龍福里,新北市新莊區龍福里中正路903號,3.0,234.0,丹鳳派出所,,121.4113,25.02137
歡璽桂冠,D30C000159,龍鳳里,新北市新莊區龍鳳里龍安路69巷30-58號,5.0,587.0,丹鳳派出所,,121.4153,25.02296
世界花園II,D30C000160,合鳳里,新北市新莊區合鳳里天祥街17號,2.0,151.0,丹鳳派出所,,121.4173,25.0278
東有企業有限公司,D30C000161,丹鳳里,新北市新莊區丹鳳里壽山路33-22號,2.0,268.0,丹鳳派出所,,121.4186,25.02961
傑仕堡社區,D30C000162,龍鳳里,新北市新莊區龍鳳里龍安路13號,5.0,2094.0,丹鳳派出所,,121.4149,25.02234
誠美學學院,D30C000163,雙鳳里,新北市新莊區雙鳳里新北大道7段419號,6.0,793.0,丹鳳派出所,,121.4131,25.02556
金星捷匯,D30C000164,雙鳳里,新北市新莊區雙鳳里龍安路66-28號,12.0,125.0,丹鳳派出所,,121.41471,25.02088
天越社區,D30C000165,雙鳳里,新北市新莊區雙鳳里新北大道七段818號,12.0,138.0,丹鳳派出所,,121.4133,25.02403
永雄薪傳,D30C000166,裕民里,新北市新莊區裕民里25鄰中正路887之13號,1.0,379.0,丹鳳派出所,,121.41568,25.024013
維瓦地,D30D000001,中信里,新北市新莊區中信里中港路531巷8號,2.0,1581.0,中平派出所,,121.4509,25.05158
貝多芬,D30D000002,中信里,新北市新莊區中信里中港路531巷52號,3.0,1629.0,中平派出所,,121.4501,25.05157
莫扎特,D30D000003,中信里,新北市新莊區中信里中港路531巷112號,3.0,1649.0,中平派出所,,121.4499,25.05185
紐約GOGO,D30D000004,立廷里,新北市新莊區立廷里幸福路856號,3.0,1812.0,中平派出所,,121.444,25.04913
音樂歐洲,D30D000005,立廷里,新北市新莊區立廷里中平路377巷17弄45號,3.0,1259.0,中平派出所,,121.4419,25.05134
法國勳章A,D30D000006,立廷里,新北市新莊區立廷里中平路377巷17弄12號,3.0,1011.0,中平派出所,,121.4419,25.05172
築之賞,D30D000007,立廷里,新北市新莊區立廷里中平路365號,2.0,1056.0,中平派出所,,121.4446,25.05208
莫扎特,D30D000008,立廷里,新北市新莊區立廷里立信三街39號,4.0,1000.0,中平派出所,,121.4462,25.04207
貝多芬,D30D000009,立廷里,新北市新莊區立廷里立信三街41號,4.0,1520.0,中平派出所,,121.4423,25.0518
巴黎樂章,D30D000012,立廷里,新北市新莊區立廷里中平路377巷17弄46號,4.0,1138.0,中平派出所,,121.4422,25.05184
幸福GOGO,D30D000013,立廷里,新北市新莊區立廷里幸福路904號,3.0,468.0,中平派出所,,121.4426,25.04916
維多利亞,D30D000014,立廷里,新北市新莊區立廷里立信三街28號,4.0,994.0,中平派出所,,121.4435,25.05031
亞力山大,D30D000015,立廷里,新北市新莊區立廷里立信三街12巷1號,4.0,1533.0,中平派出所,,121.4442,25.05037
君悅特區,D30D000016,立廷里,新北市新莊區立廷里立信一街31號,3.0,1019.0,中平派出所,,121.4425,25.04945
巴黎世紀,D30D000017,立廷里,新北市新莊區立廷里中平路377巷19號,3.0,1247.0,中平派出所,,121.4438,25.05249
凡爾賽,D30D000019,立廷里,新北市新莊區立廷里中平路263號,3.0,1392.0,中平派出所,,121.4447,25.04954
羅浮宮,D30D000020,立廷里,新北市新莊區立廷里中平路275號,3.0,1391.0,中平派出所,,121.4447,25.05011
中港國小,D30D000021,立志里,新北市新莊區立志里中港一街142號,1.0,524.0,中平派出所,,121.4472,25.04507
新泰國中,D30D000027,立泰里,新北市新莊區立泰里新泰路359號,1.0,306.0,中平派出所,,121.4444,25.0426
新莊高中,D30D000044,立基里,新北市新莊區立基里中平路135號,1.0,943.0,中平派出所,,121.4447,25.04818
台北加州C、D,D30D000050,立基里,新北市新莊區立基里中平路87巷2號,1.0,333.0,中平派出所,,121.4446,25.04593
台北加州C、D,D30D000051,立基里,新北市新莊區立基里中平路87巷2號,2.0,989.0,中平派出所,,121.4446,25.04593
台北加州A,D30D000054,立基里,新北市新莊區立基里新泰路478號,2.0,648.0,中平派出所,,121.4429,25.04562
台北加州EF,D30D000055,立基里,新北市新莊區立基里中平路92巷1號,2.0,4950.0,中平派出所,,121.4449,25.0454
台北加州B,D30D000056,立基里,新北市新莊區立基里新泰路472號,2.0,1094.0,中平派出所,,121.4431,25.04521
榮富國小,D30D000057,中平里,新北市新莊區中平里中和街193號,1.0,961.0,中平派出所,,121.4474,25.05143
中港國小,D30D000058,立志里,新北市新莊區立志里中港ㄧ街142號,1.0,1121.0,中平派出所,,121.4472,25.04507
文化,D30D000060,中平里,新北市新莊區中平里中平路270巷1號,2.0,2848.0,中平派出所,,121.4449,25.05031
新泰國中,D30D000061,立志里,新北市新莊區立志里新泰路359號,1.0,1753.0,中平派出所,,121.4442,25.04334
新莊貴族,D30D000062,中信里,新北市新莊區中信里中信路7號,2.0,1183.0,中平派出所,,121.4513,25.05074
海牙,D30D000063,中平里,新北市新莊區中平里中和街155巷26號,1.0,1163.0,中平派出所,,121.4465,25.04978
豪門福星二期,D30D000066,中港里,新北市新莊區中港里中誠街188號,2.0,1415.0,中平派出所,,121.44772,25.047596
漢慶和廈,D30D000067,立泰里,新北市新莊區立泰里新泰路321巷39號,1.0,613.0,中平派出所,,121.443,25.04106
豪門福星二期,D30D000069,中誠街,新北市新莊區中誠街中誠街中誠街188號,2.0,2134.0,中平派出所,,121.4477,25.04723
歡喜親家,D30D000070,中平里,新北市新莊區中平里中平路310號,2.0,1040.0,中平派出所,,121.4448,25.05214
豪門福星三期,D30D000072,中宏里,新北市新莊區中宏里幸福路767號,3.0,1034.0,中平派出所,,121.4471,25.04903
大莊家,D30D000075,中信里,新北市新莊區中信里中榮街35號,1.0,592.0,中平派出所,,121.45,25.05267
鳳翔吉第,D30D000076,立基里,新北市新莊區立基里新泰路460巷1號,2.0,1715.0,中平派出所,,121.4435,25.04511
童話,D30D000077,中平里,新北市新莊區中平里中平路270巷12號,2.0,2337.0,中平派出所,,121.4456,25.05014
都市特區,D30D000078,中平里,新北市新莊區中平里中平路270巷9號,2.0,1916.0,中平派出所,,121.4456,25.0504
